case:concept:name,observation,time:timestamp
S168624,Send Fine not observed within 720 hours,4463.0
S167400,Send Fine - ,4463.0
S167440,Send Fine - ,4463.0
S168005,Send Fine - ,4463.0
S155843,Send Fine - ,4463.0
S167882,Send Fine - ,4463.0
S164879,Send Fine - ,4463.0
S167416,Send Fine - ,4463.0
S165458,Send Fine - ,4463.0
S167902,Send Fine - ,4463.0
S167894,Send Fine - ,4463.0
S167441,Send Fine - ,4463.0
S167487,Send Fine - ,4463.0
S168006,Send Fine - ,4463.0
S167410,Send Fine - ,4463.0
S167921,Send Fine - ,4463.0
S167900,Send Fine - ,4463.0
S168201,Send Fine - ,4463.0
S163984,Send Fine - ,4463.0
S166196,Send Fine - ,4463.0
S164904,Send Fine - ,4463.0
S167896,Send Fine - ,4463.0
S167895,Send Fine - ,4463.0
S164752,Send Fine - ,4463.0
S166445,Send Fine - ,4463.0
S164751,Send Fine - ,4463.0
S164934,Send Fine - ,4463.0
S167355,Send Fine - ,4463.0
S167920,Send Fine - ,4463.0
S167278,Send Fine - ,4463.0
S163594,Send Fine - ,4463.0
S167295,Send Fine - ,4463.0
S167349,Send Fine - ,4463.0
S167347,Send Fine - ,4463.0
S165789,Send Fine - ,4463.0
S168205,Send Fine - ,4463.0
S167307,Send Fine - ,4463.0
S159282,Send Fine - ,4463.0
S167964,Send Fine - ,4463.0
S167563,Send Fine - ,4463.0
S167589,Send Fine - ,4463.0
S167372,Send Fine - ,4463.0
S167566,Send Fine - ,4463.0
S160241,Send Fine - ,4463.0
S167529,Send Fine - ,4463.0
S165376,Send Fine - ,4463.0
S167365,Send Fine - ,4463.0
S164944,Send Fine - ,4463.0
S164943,Send Fine - ,4463.0
S167890,Send Fine - ,4463.0
S164940,Send Fine - ,4463.0
S164936,Send Fine - ,4463.0
S167511,Send Fine - ,4463.0
S167181,Send Fine - ,4463.0
S163988,Send Fine - ,4463.0
S167516,Send Fine - ,4463.0
S163160,Send Fine - ,4463.0
S165253,Send Fine - ,4463.0
S166440,Send Fine - ,4463.0
S165259,Send Fine - ,4463.0
P948,A,4463.0
S163361,Send Fine - ,4463.0
S166798,Send Fine - ,4463.0
S168561,Send Fine - ,4463.0
S166773,Send Fine - ,4463.0
V19117,Send Fine - ,4463.0
S155842,Send Fine - ,4463.0
S166202,Send Fine - ,4463.0
S166192,Send Fine - ,4463.0
S167027,Send Fine - ,4463.0
S160238,Insert Fine Notification - ,4463.0
S167520,Send Fine - ,4463.0
S168095,Send Fine - ,4463.0
S163832,Insert Fine Notification - ,4463.0
S165918,Send Fine - ,4463.0
S162649,Send Fine - ,4463.0
S167178,Send Fine - ,4463.0
S167584,Send Fine - ,4463.0
S169670,Create Fine - 11,4463.0
S167537,Send Fine - ,4463.0
S166135,Send Fine - ,4463.0
S168085,Send Fine - ,4463.0
S167586,Send Fine - ,4463.0
S165322,Send Fine - ,4463.0
S164581,Send Fine - ,4463.0
S167973,Send Fine - ,4463.0
S168092,Send Fine - ,4463.0
S165263,Send Fine - ,4463.0
S167889,Send Fine - ,4463.0
S167885,Send Fine - ,4463.0
S155847,Send Fine - ,4463.0
S167543,Send Fine - ,4463.0
P93,A,4463.0
S168573,Send Fine - ,4463.0
S166696,Send Fine - ,4463.0
S167277,Send Fine - ,4463.0
S163580,Send Fine - ,4463.0
S165922,Send Fine - ,4463.0
S167025,Send Fine - ,4463.0
S165897,Send Fine - ,4463.0
S168564,Send Fine - ,4463.0
S163584,Send Fine - ,4463.0
S168454,Send Fine - ,4463.0
S168718,Send Fine not observed within 720 hours,4463.0
S167388,Send Fine - ,4463.0
S167960,Send Fine - ,4463.0
S167972,Send Fine - ,4463.0
S167396,Send Fine - ,4463.0
S166689,Send Fine not observed within 1440 hours,4463.0
S167558,Send Fine - ,4463.0
S158141,Send Fine - ,4463.0
S163729,Send Fine - ,4463.0
S165696,Send Fine - ,4463.0
S165697,Send Fine - ,4463.0
S168115,Send Fine - ,4463.0
S167978,Send Fine - ,4463.0
S168082,Send Fine - ,4463.0
S167968,Send Fine - ,4463.0
S168091,Send Fine - ,4463.0
S167403,Send Fine - ,4463.0
S166447,Send Fine - ,4463.0
S167231,Send Fine - ,4463.0
S167474,Send Fine - ,4463.0
S165775,Send Fine - ,4463.0
S167802,Send Fine - ,4463.0
S165874,Send Fine - ,4463.0
S162468,Send Fine - ,4463.0
S166882,Send Fine - ,4463.0
S167394,Send Fine - ,4463.0
S166892,Send Fine not observed within 720 hours,4463.0
S159988,Send Fine - ,4463.0
S166344,Send Fine - ,4463.0
S167379,Send Fine - ,4463.0
S168118,Send Fine - ,4463.0
S163987,Send Fine - ,4463.0
S167518,Send Fine - ,4463.0
S168096,Send Fine - ,4463.0
S160242,Send Fine - ,4463.0
S168007,Send Fine - ,4463.0
S167879,Send Fine - ,4463.0
S167892,Send Fine - ,4463.0
P942,A,4463.0
S168567,Send Fine - ,4463.0
S166950,Send Fine - ,4463.0
S163986,Send Fine - ,4463.0
S168008,Send Fine - ,4463.0
S167528,Send Fine - ,4463.0
S167409,Send Fine - ,4463.0
S167362,Send Fine - ,4463.0
S168029,Send Fine - ,4463.0
S165353,Send Fine - ,4463.0
S167577,Send Fine - ,4463.0
S164945,Send Fine - ,4463.0
S167555,Send Fine - ,4463.0
S165701,Send Fine - ,4463.0
S167561,Send Fine - ,4463.0
S166710,Send Fine - ,4463.0
S165707,Send Fine - ,4463.0
S170086,A,4463.0
S168011,Send Fine - ,4463.0
S168020,Send Fine - ,4463.0
S167398,Send Fine - ,4463.0
S168025,Send Fine - ,4463.0
S165702,Send Fine - ,4463.0
S165703,Send Fine - ,4463.0
S167556,Send Fine - ,4463.0
S167359,Send Fine - ,4463.0
S168101,Send Fine - ,4463.0
S160248,Send Fine - ,4463.0
S167376,Send Fine - ,4463.0
S167524,Send Fine - ,4463.0
S157517,Send Fine - ,4463.0
S167772,Send Fine - ,4463.0
S165309,Send Fine - ,4463.0
S165509,Send Fine - ,4463.0
S167427,Send Fine - ,4463.0
S166767,Send Fine not observed within 1440 hours,4463.0
S166862,Send Fine - ,4463.0
S166150,Send Fine not observed within 1440 hours,4463.0
S167393,Send Fine - ,4463.0
S167411,Send Fine - ,4463.0
S164079,Send Fine - ,4463.0
P851,Create Fine - 561,4463.0
S167580,Send Fine - ,4463.0
S166278,Send Fine - ,4463.0
P915,Create Fine - 538,4463.0
S170083,Create Fine - 49,4463.0
S165244,Send Fine - ,4463.0
S167499,Send Fine - ,4463.0
S167756,Send Fine - ,4463.0
S167961,Send Fine - ,4463.0
P1005,Create Fine - 559,4463.0
S165690,Send Fine - ,4463.0
S164297,Send Fine - ,4463.0
S170652,Create Fine - 855,4463.0
S168054,Send Fine - ,4463.0
V19067,Send Fine - ,4463.0
V19123,Send Fine - ,4463.0
S167979,Send Fine - ,4463.0
S170338,Create Fine - 851,4463.0
S167538,Send Fine - ,4463.0
S167298,Send Fine - ,4463.0
S163914,Create Fine - 43,4463.0
S167913,Send Fine - ,4463.0
S167312,Send Fine - ,4463.0
S167300,Send Fine - ,4463.0
S167166,Send Fine - ,4463.0
S167592,Send Fine - ,4463.0
S166073,Send Fine - ,4463.0
S167590,Send Fine - ,4463.0
S167919,Send Fine - ,4463.0
S168234,Send Fine - ,4463.0
S170027,Create Fine - 26,4463.0
V19038,Send Fine - ,4463.0
S165170,Send Fine - ,4463.0
S161013,Send Fine - ,4463.0
S167604,Send Fine - ,4463.0
S170334,Create Fine - 851,4463.0
S167498,Send Fine - ,4463.0
S165161,Send Fine - ,4463.0
S167495,Send Fine - ,4463.0
P942,Create Fine - 538,4463.0
V19106,Send Fine - ,4463.0
V19097,Send Fine - ,4463.0
S166781,Send Fine - ,4463.0
S164556,Send Fine - ,4463.0
S167610,Send Fine - ,4463.0
S167981,Send Fine - ,4463.0
V19120,Send Fine - ,4463.0
S168128,Send Fine - ,4463.0
V19086,Send Fine - ,4463.0
C22088,Add penalty directly follows Insert Fine Notification,4463.0
V19127,Send Fine - ,4463.0
S170337,Create Fine - 851,4463.0
P913,Create Fine - 538,4463.0
V19099,Send Fine - ,4463.0
S167350,Send Fine - ,4463.0
V19112,Send Fine - ,4463.0
V19125,Send Fine - ,4463.0
S169214,Create Fine - 63,4463.0
V19109,Send Fine - ,4463.0
S167408,Send Fine - ,4463.0
V19091,Send Fine - ,4463.0
V19103,Send Fine - ,4463.0
V19070,Send Fine - ,4463.0
V19107,Send Fine - ,4463.0
S170216,Create Fine - 846,4463.0
S168061,Send Fine - ,4463.0
V19079,Send Fine - ,4463.0
S169217,Create Fine - 63,4463.0
P944,Create Fine - 538,4463.0
P941,Create Fine - 538,4463.0
S170033,Create Fine - 26,4463.0
S157519,Send Fine - ,4463.0
S169215,Create Fine - 63,4463.0
S170094,Create Fine - 49,4463.0
S169639,Create Fine - 848,4463.0
C22406,Insert Fine Notification - ,4463.0
S165770,Send Fine - ,4463.0
S170655,Create Fine - 855,4463.0
C22406,Send Fine - ,4463.0
V19094,Send Fine - ,4463.0
P94,Create Fine - 536,4463.0
S168120,Send Fine - ,4463.0
S167330,Send Fine - ,4463.0
S167607,Send Fine - ,4463.0
S167331,Send Fine - ,4463.0
S168354,Send Fine - ,4463.0
P770,A,4463.0
S167491,Send Fine - ,4463.0
S168381,Send Fine not observed within 720 hours,4463.0
S168447,Send Fine not observed within 720 hours,4463.0
S168237,Send Fine - ,4463.0
S167316,Send Fine - ,4463.0
S167291,Send Fine - ,4463.0
S167313,Send Fine - ,4463.0
S168318,Send Fine - ,4463.0
S167358,Send Fine - ,4463.0
P93,Create Fine - 536,4463.0
S161113,Send Fine - ,4463.0
S165787,Send Fine - ,4463.0
S166036,Send Fine - ,4463.0
S161115,Send Fine - ,4463.0
S167656,Send Fine - ,4463.0
S167324,Send Fine - ,4463.0
S167907,Send Fine - ,4463.0
S167351,Send Fine - ,4463.0
S168236,Send Fine - ,4463.0
S166630,Send Fine not observed within 1440 hours,4463.0
S163916,Create Fine - 43,4463.0
P850,Create Fine - 561,4463.0
S167357,Send Fine - ,4463.0
P856,Create Fine - 561,4463.0
S165167,Send Fine - ,4463.0
S168230,Send Fine - ,4463.0
P912,Create Fine - 538,4463.0
P909,Create Fine - 538,4463.0
S167595,Send Fine - ,4463.0
S164529,Send Fine - ,4463.0
S165759,Send Fine - ,4463.0
S168228,Send Fine - ,4463.0
S165773,Send Fine - ,4463.0
S167539,Send Fine - ,4463.0
S168238,Send Fine - ,4463.0
S167339,Send Fine - ,4463.0
S167335,Send Fine - ,4463.0
S167957,Send Fine - ,4463.0
S170087,Create Fine - 49,4463.0
S167028,Send Fine - ,4463.0
S163909,Send Fine - ,4463.0
S167318,Send Fine - ,4463.0
S167659,Send Fine - ,4463.0
P92,Create Fine - 536,4463.0
S167755,Send Fine - ,4463.0
S168229,Send Fine - ,4463.0
S166594,Send Fine - ,4463.0
S165790,Send Fine - ,4463.0
S168360,Send Fine - ,4463.0
S165761,Send Fine - ,4463.0
S167346,Send Fine - ,4463.0
S165782,Send Fine - ,4463.0
S165779,Send Fine - ,4463.0
S168306,Send Fine - ,4463.0
S165776,Send Fine - ,4463.0
S167405,Send Fine - ,4463.0
S168305,Send Fine - ,4463.0
S167315,Send Fine - ,4463.0
S165608,Insert Fine Notification - ,4463.0
S168212,Send Fine - ,4463.0
S161118,Send Fine - ,4463.0
S166596,Send Fine - ,4463.0
S167310,Send Fine - ,4463.0
S168126,Send Fine - ,4463.0
S168202,Send Fine - ,4463.0
S163991,Send Fine - ,4463.0
S165758,Send Fine - ,4463.0
S168352,Send Fine - ,4463.0
S168255,Send Fine - ,4463.0
S167329,Send Fine - ,4463.0
S167292,Send Fine - ,4463.0
S163907,Send Fine - ,4463.0
S161012,Send Fine - ,4463.0
S167303,Send Fine - ,4463.0
S165783,Send Fine - ,4463.0
S163973,Send Fine - ,4463.0
S168317,Send Fine - ,4463.0
S160243,Send Fine - ,4463.0
S168098,Send Fine - ,4463.0
S167041,Send Fine - ,4463.0
S168612,Send Fine - ,4463.0
V19128,Send Fine - ,4463.0
S170086,Create Fine - 49,4463.0
V19080,Send Fine - ,4463.0
S163844,Send Fine - ,4463.0
S165885,Send Fine - ,4463.0
S167478,Send Fine - ,4463.0
S167479,Send Fine - ,4463.0
S166830,Send Fine - ,4463.0
P1005,A,4463.0
S165879,Send Fine - ,4463.0
S167014,Send Fine - ,4463.0
S163379,Send Fine - ,4463.0
S168401,Send Fine - ,4463.0
S167438,Send Fine - ,4463.0
S167822,Send Fine - ,4463.0
S167864,Send Fine - ,4463.0
S167844,Send Fine - ,4463.0
S167862,Send Fine - ,4463.0
S167803,Send Fine - ,4463.0
S167815,Send Fine - ,4463.0
S163105,Send Fine - ,4463.0
S167827,Send Fine - ,4463.0
S167818,Send Fine - ,4463.0
S167445,Send Fine - ,4463.0
S165791,Send Fine - ,4463.0
S166343,Send Fine - ,4463.0
P909,A,4463.0
P912,A,4463.0
P913,A,4463.0
P915,A,4463.0
S168581,Send Fine - ,4463.0
P771,A,4463.0
S167040,Send Fine - ,4463.0
S169670,A,4463.0
S164992,Send Fine - ,4463.0
S167823,Send Fine - ,4463.0
P770,Create Fine - 559,4463.0
S170335,A,4463.0
S170026,A,4463.0
S170083,A,4463.0
S169218,A,4463.0
S167458,Send Fine - ,4463.0
S167175,Send Fine - ,4463.0
S168660,Send Fine - ,4463.0
S169217,A,4463.0
S166842,Send Fine - ,4463.0
S163727,Send Fine - ,4463.0
S168458,Send Fine - ,4463.0
S166793,Send Fine - ,4463.0
S163085,Send Fine - ,4463.0
S161879,Send Fine - ,4463.0
S167573,Send Fine - ,4463.0
S168663,Send Fine - ,4463.0
S166833,Send Fine - ,4463.0
S167824,Send Fine - ,4463.0
S167842,Send Fine - ,4463.0
S157684,Send Fine - ,4463.0
S167452,Send Fine - ,4463.0
S167217,Send Fine - ,4463.0
S167196,Send Fine - ,4463.0
S167773,Send Fine - ,4463.0
S167484,Send Fine - ,4463.0
S169210,A,4463.0
S170334,A,4463.0
S166856,Send Fine not observed within 1440 hours,4463.0
S166635,Send Fine not observed within 1440 hours,4463.0
S167193,Send Fine - ,4463.0
S164877,Send Fine - ,4463.0
S163347,Send Fine - ,4463.0
S165934,Send Fine - ,4463.0
S165510,Send Fine - ,4463.0
S170109,Create Fine - 856,4463.0
S166891,Send Fine - ,4463.0
S167233,Send Fine - ,4463.0
S163820,Send Fine - ,4463.0
S163842,Send Fine - ,4463.0
S167256,Send Fine - ,4463.0
S166967,Insert Fine Notification - ,4463.0
S162460,Send Fine - ,4463.0
S166777,Send Fine - ,4463.0
S167049,Send Fine - ,4463.0
S164990,Send Fine - ,4463.0
S167876,Send Fine - ,4463.0
S167444,Send Fine - ,4463.0
S165936,Send Fine - ,4463.0
S165924,Send Fine - ,4463.0
S165926,Send Fine - ,4463.0
S162462,Send Fine - ,4463.0
S165933,Send Fine - ,4463.0
P92,A,4463.0
S167255,Send Fine - ,4463.0
S163914,A,4463.0
S167373,Send Fine - ,4463.0
S166066,Send Fine - ,4463.0
V19118,Send Fine - ,4463.0
S165165,Send Fine - ,4463.0
S168218,Send Fine - ,4463.0
S159950,Send Fine - ,4463.0
S170028,Create Fine - 26,4463.0
S170030,Create Fine - 26,4463.0
S167504,Send Fine - ,4463.0
S167908,Send Fine - ,4463.0
S157512,Send Fine - ,4463.0
S165164,Send Fine - ,4463.0
S167609,Send Fine - ,4463.0
S165171,Send Fine - ,4463.0
S169641,Create Fine - 848,4463.0
S168235,Send Fine - ,4463.0
S170020,Create Fine - 26,4463.0
S169218,Create Fine - 63,4463.0
V19081,Send Fine - ,4463.0
S165162,Send Fine - ,4463.0
S168064,Send Fine - ,4463.0
C22344,Send Fine - ,4463.0
C22290,Send Fine - ,4463.0
S163381,Send Fine - ,4463.0
C22088,Add penalty - ,4463.0
S169210,Create Fine - 63,4463.0
C22089,Add penalty - ,4463.0
S170021,Create Fine - 26,4463.0
S170215,Create Fine - 846,4463.0
S169642,Create Fine - 848,4463.0
S168068,Send Fine - ,4463.0
S165947,Send Fine - ,4463.0
S168037,Send Fine not observed within 720 hours,4463.0
S167766,Send Fine - ,4463.0
S167542,Send Fine - ,4463.0
S167289,Send Fine - ,4463.0
P53,A,4463.0
S165258,Send Fine - ,4463.0
S168067,Send Fine - ,4463.0
C22277,Send Fine - ,4463.0
S170024,Create Fine - 26,4463.0
S169212,Create Fine - 63,4463.0
S170335,Create Fine - 851,4463.0
V19082,Send Fine - ,4463.0
S163916,A,4463.0
S168380,Send Fine not observed within 720 hours,4463.0
P94,A,4463.0
P941,A,4463.0
P944,A,4463.0
S165785,Send Fine - ,4463.0
S166785,Send Fine - ,4463.0
S168606,Send Fine - ,4463.0
S167420,Send Fine - ,4463.0
S161865,Send Fine - ,4463.0
S162807,Send Fine - ,4463.0
S162808,Send Fine - ,4463.0
S168751,Send Fine - ,4463.0
S166848,Send Fine - ,4463.0
S164962,Send Fine - ,4463.0
S170026,Create Fine - 26,4463.0
S166829,Send Fine - ,4463.0
S166850,Send Fine - ,4463.0
S168417,Send Fine - ,4463.0
S170094,A,4463.0
S163159,Send Fine - ,4463.0
S166938,Send Fine - ,4463.0
S165757,Send Fine - ,4463.0
S169642,A,4463.0
S167236,Send Fine - ,4463.0
S167297,Send Fine - ,4463.0
S170109,A,4463.0
P850,A,4463.0
S168652,Send Fine - ,4463.0
S167826,Send Fine - ,4463.0
S163157,Send Fine - ,4463.0
S170032,Create Fine - 26,4463.0
S167881,Send Fine - ,4463.0
S163380,Send Fine - ,4463.0
S166949,Send Fine - ,4463.0
S167174,Send Fine - ,4463.0
S163103,Send Fine - ,4463.0
S165937,Send Fine - ,4463.0
S167442,Send Fine - ,4463.0
S167809,Send Fine - ,4463.0
S169244,A,4487.0
S159031,Create Fine - 42,4487.0
P952,A,4487.0
S169231,M,4487.0
S168593,Send Fine not observed within 720 hours,4487.0
S170242,Create Fine - 846,4487.0
S161296,Create Fine - 28,4487.0
S161253,Create Fine - 28,4487.0
S159039,A,4487.0
P888,Create Fine - 561,4487.0
S161292,A,4487.0
S161293,A,4487.0
S168768,Send Fine not observed within 720 hours,4487.0
P14,Send Fine not observed within 720 hours,4487.0
S159027,A,4487.0
S169220,A,4487.0
S159031,A,4487.0
S161299,A,4487.0
S169219,A,4487.0
S153446,Create Fine - 21,4487.0
P8,Send Fine not observed within 720 hours,4487.0
S168045,Send Fine not observed within 720 hours,4487.0
S168486,Send Fine not observed within 720 hours,4487.0
P865,A,4487.0
S168868,Send Fine not observed within 720 hours,4487.0
P863,A,4487.0
P862,A,4487.0
S170237,A,4487.0
P940,A,4487.0
S168867,Send Fine not observed within 720 hours,4487.0
S166716,Send Fine not observed within 720 hours,4487.0
S159026,Create Fine - 42,4487.0
P868,Create Fine - 561,4487.0
C22253,Add penalty - ,4487.0
P863,Create Fine - 561,4487.0
P862,Create Fine - 561,4487.0
S161884,Send Fine not observed within 720 hours,4487.0
P885,Create Fine - 561,4487.0
V19150,Send Fine not observed within 720 hours,4487.0
S168139,Send Fine not observed within 720 hours,4487.0
S168870,Send Fine not observed within 720 hours,4487.0
P3,Send Fine not observed within 720 hours,4487.0
C22418,Send Fine not observed within 720 hours,4487.0
S168765,Send Fine not observed within 720 hours,4487.0
S170226,A,4487.0
S168953,Send Fine not observed within 720 hours,4487.0
S168956,Send Fine not observed within 720 hours,4487.0
S153446,A,4487.0
S169248,A,4487.0
S167304,Send Fine not observed within 1440 hours,4487.0
S168595,Send Fine not observed within 720 hours,4487.0
P934,A,4487.0
S161261,A,4487.0
S168596,Send Fine not observed within 720 hours,4487.0
S169222,A,4487.0
S161296,A,4487.0
S161262,A,4487.0
S161297,A,4487.0
S168594,Send Fine not observed within 720 hours,4487.0
S168591,Send Fine not observed within 720 hours,4487.0
S161261,Create Fine - 28,4487.0
S169233,M,4487.0
S170238,A,4487.0
S161276,A,4487.0
S161256,A,4487.0
S161255,A,4487.0
S170242,A,4487.0
S161265,A,4487.0
S161271,A,4487.0
S153445,A,4487.0
S161266,A,4487.0
S167787,Send Fine not observed within 720 hours,4487.0
V19071,Send Fine not observed within 1440 hours,4487.0
S159025,A,4487.0
P932,A,4487.0
V19073,Send Fine not observed within 1440 hours,4487.0
S170224,A,4487.0
S161273,A,4487.0
S169235,A,4487.0
S170230,A,4487.0
P931,Create Fine - 538,4487.0
S170394,A,4487.0
P954,Create Fine - 538,4487.0
P530,A,4487.0
S159033,A,4487.0
S169244,Create Fine - 63,4487.0
S170234,Create Fine - 846,4487.0
S170241,A,4487.0
S168049,Send Fine not observed within 720 hours,4487.0
S168050,Send Fine not observed within 720 hours,4487.0
S163608,A,4487.0
S168047,Send Fine not observed within 720 hours,4487.0
S168951,Send Fine not observed within 720 hours,4487.0
S161275,A,4487.0
S169221,A,4487.0
S161253,A,4487.0
S161286,A,4487.0
S169224,Create Fine - 63,4487.0
S169243,Create Fine - 63,4487.0
S170752,A,4487.0
P885,A,4487.0
S161273,Create Fine - 28,4487.0
S169245,Create Fine - 63,4487.0
S159044,A,4487.0
P530,Create Fine - 551,4487.0
S170238,Create Fine - 846,4487.0
S169647,Create Fine - 848,4487.0
S169229,A,4487.0
S161299,Create Fine - 28,4487.0
S170394,Create Fine - 852,4487.0
P886,A,4487.0
S159026,A,4487.0
P888,A,4487.0
P952,Create Fine - 538,4487.0
S169221,Create Fine - 63,4487.0
S170396,A,4487.0
S169220,Create Fine - 63,4487.0
P932,Create Fine - 538,4487.0
S170241,Create Fine - 846,4487.0
